fecha,no_recibo
2011-12-30,8461
2011-12-31,8462
2011-12-31,8463
2011-12-31,8464
2011-12-31,8465
2011-12-31,8466
2011-12-31,8467
2011-12-31,8468
2011-12-31,8469
2011-12-31,8470
2011-12-31,8471
2011-12-31,8472
2011-12-31,8473
2011-12-31,8474
2012-01-01,8475
2012-01-01,8476
2012-01-01,8477
2012-01-01,8478
2012-01-01,8479
2012-01-01,8480
2012-01-01,8481
2012-01-01,8482
2012-01-01,8483
2012-01-01,8484
2012-01-01,8485
2012-01-01,8486
2012-01-01,8487
2012-01-01,8488
2012-01-02,8489
2012-01-02,8490
2012-01-02,8491
2012-01-02,8492
2012-01-02,8493
2012-01-02,8494
2012-01-02,8495
2012-01-02,8496
2012-01-02,8497
2012-01-02,8498
2012-01-02,8499
2012-01-02,8500
2012-01-02,8501
2012-01-03,8502
2012-01-03,8503
2012-01-03,8504
2012-01-03,8505
2012-01-03,8506
2012-01-03,8507
2012-01-03,8508
2012-01-03,8509
2012-01-03,8510
2012-01-03,8511
2012-01-04,8512
2012-01-04,8513
2012-01-04,8514
2012-01-04,8515
2012-01-04,8516
2012-01-04,8517
2012-01-04,8518
2012-01-04,8519
2012-01-04,8520
2012-01-04,8521
2012-01-04,8522
2012-01-04,8523
2012-01-05,8524
2012-01-05,8525
2012-01-05,8526
2012-01-05,8527
2012-01-05,8528
2012-01-05,8529
2012-01-05,8530
2012-01-05,8531
2012-01-05,8532
2012-01-05,8533
2012-01-06,8534
2012-01-06,8535
2012-01-06,8536
2012-01-06,8537
2012-01-06,8538
2012-01-06,8539
2012-01-06,8540
2012-01-06,8541
2012-01-06,8542
2012-01-07,8543
2012-01-07,8544
2012-01-07,8545
2012-01-07,8546
2012-01-07,8547
2012-01-07,8548
2012-01-07,8549
2012-01-08,8550
2012-01-08,8551
2012-01-08,8552
2012-01-08,8553
2012-01-08,8554
2012-01-08,8555
2012-01-08,8556
2012-01-08,8557
2012-01-08,8558
2012-01-08,8559
2012-01-08,8560
2012-01-08,8561
2012-01-08,8562
2012-01-08,8563
2012-01-09,8564
2012-01-09,8565
2012-01-09,8566
2012-01-09,8567
2012-01-09,8568
2012-01-09,8569
2012-01-09,8570
2012-01-09,8571
2012-01-09,8572
2012-01-09,8573
2012-01-09,8574
2012-01-10,8575
2012-01-10,8576
2012-01-10,8577
2012-01-10,8578
2012-01-10,8579
2012-01-10,8580
2012-01-10,8581
2012-01-10,8582
2012-01-10,8583
2012-01-10,8584
2012-01-10,8585
2012-01-11,8586
2012-01-11,8587
2012-01-11,8588
2012-01-11,8589
2012-01-11,8590
2012-01-11,8591
2012-01-11,8592
2012-01-11,8593
2012-01-11,8594
2012-01-12,8595
2012-01-12,8596
2012-01-12,8597
2012-01-12,8598
2012-01-12,8599
2012-01-12,8600
2012-01-12,8601
2012-01-12,8602
2012-01-12,8603
2012-01-12,8604
2012-01-12,8605
2012-01-12,8606
2012-01-13,8607
2012-01-13,8608
2012-01-13,8609
2012-01-13,8610
2012-01-13,8611
2012-01-13,8612
2012-01-13,8613
2012-01-13,8614
2012-01-13,8615
2012-01-13,8616
2012-01-13,8617
2012-01-13,8618
2012-01-13,8619
2012-01-14,8620
2012-01-14,8621
2012-01-14,8622
2012-01-14,8623
2012-01-14,8624
2012-01-14,8625
2012-01-14,8626
2012-01-14,8627
2012-01-14,8628
2012-01-14,8629
2012-01-14,8630
2012-01-14,8631
2012-01-15,8632
2012-01-15,8633
2012-01-15,8634
2012-01-15,8635
2012-01-15,8636
2012-01-15,8637
2012-01-15,8638
2012-01-15,8639
2012-01-15,8640
2012-01-15,8641
2012-01-15,8642
2012-01-15,8643
2012-01-15,8644
2012-01-15,8645
2012-01-15,8646
2012-01-15,8647
2012-01-15,8648
2012-01-15,8649
2012-01-16,8650
2012-01-16,8651
2012-01-16,8652
2012-01-16,8653
2012-01-16,8654
2012-01-16,8655
2012-01-16,8656
2012-01-16,8657
2012-01-16,8658
2012-01-16,8659
2012-01-16,8660
2012-01-17,8661
2012-01-17,8662
2012-01-17,8663
2012-01-17,8664
2012-01-17,8665
2012-01-17,8666
2012-01-17,8667
2012-01-17,8668
2012-01-17,8669
2012-01-17,8670
2012-01-17,8671
2012-01-18,8672
2012-01-18,8673
2012-01-18,8674
2012-01-18,8675
2012-01-18,8676
2012-01-18,8677
2012-01-18,8678
2012-01-18,8679
2012-01-18,8680
2012-01-18,8681
2012-01-18,8682
2012-01-19,8683
2012-01-19,8684
2012-01-19,8685
2012-01-19,8686
2012-01-19,8687
2012-01-19,8688
2012-01-19,8689
2012-01-19,8690
2012-01-19,8691
2012-01-19,8692
2012-01-19,8693
2012-01-19,8694
2012-01-19,8695
2012-01-19,8696
2012-01-19,8697
2012-01-20,8698
2012-01-20,8699
2012-01-20,8700
2012-01-20,8701
2012-01-20,8702
2012-01-20,8703
2012-01-20,8704
2012-01-21,8705
2012-01-21,8706
2012-01-21,8707
2012-01-21,8708
2012-01-21,8709
2012-01-21,8710
2012-01-21,8711
2012-01-21,8712
2012-01-21,8713
2012-01-21,8714
2012-01-21,8715
2012-01-21,8716
2012-01-22,8717
2012-01-22,8718
2012-01-22,8719
2012-01-22,8720
2012-01-22,8721
2012-01-22,8722
2012-01-22,8723
2012-01-22,8724
2012-01-22,8725
2012-01-22,8726
2012-01-23,8727
2012-01-23,8728
2012-01-23,8729
2012-01-23,8730
2012-01-23,8731
2012-01-23,8732
2012-01-23,8733
2012-01-23,8734
2012-01-23,8735
2012-01-23,8736
2012-01-23,8737
2012-01-23,8738
2012-01-23,8739
2012-01-23,8740
2012-01-23,8741
2012-01-23,8742
2012-01-23,8743
2012-01-24,8744
2012-01-24,8745
2012-01-24,8746
2012-01-24,8747
2012-01-24,8748
2012-01-24,8749
2012-01-24,8750
2012-01-24,8751
2012-01-24,8752
2012-01-24,8753
2012-01-24,8754
2012-01-25,8755
2012-01-25,8756
2012-01-25,8757
2012-01-25,8758
2012-01-25,8759
2012-01-25,8760
2012-01-25,8761
2012-01-25,8762
2012-01-26,8763
2012-01-26,8764
2012-01-26,8765
2012-01-26,8766
2012-01-26,8767
2012-01-26,8768
2012-01-26,8769
2012-01-26,8770
2012-01-26,8771
2012-01-27,8772
2012-01-27,8773
2012-01-27,8774
2012-01-27,8775
2012-01-27,8776
2012-01-27,8777
2012-01-27,8778
2012-01-28,8779
2012-01-28,8780
2012-01-28,8781
2012-01-28,8782
2012-01-28,8783
2012-01-28,8784
2012-01-28,8785
2012-01-28,8786
2012-01-29,8787
2012-01-29,8788
2012-01-29,8789
2012-01-29,8790
2012-01-29,8791
2012-01-29,8792
2012-01-29,8793
2012-01-29,8794
2012-01-29,8795
2012-01-29,8796
2012-01-29,8797
2012-01-30,8798
2012-01-30,8799
2012-01-30,8800
2012-01-30,8801
2012-01-30,8802
2012-01-31,8803
2012-01-31,8804
2012-01-31,8805
2012-01-31,8806
2012-01-31,8807
2012-01-31,8808
2012-01-31,8809
2012-01-31,8810
2012-01-31,8811
2012-01-31,8812
2012-01-31,8813
2012-01-31,8814
2012-01-31,8815
2012-01-31,8816
2012-01-31,8817
2012-02-01,8818
2012-02-01,8819
2012-02-01,8820
2012-02-01,8821
2012-02-01,8822
2012-02-01,8823
2012-02-01,8824
2012-02-01,8825
2012-02-01,8826
2012-02-02,8827
2012-02-02,8828
2012-02-02,8829
2012-02-02,8830
2012-02-02,8831
2012-02-02,8832
2012-02-02,8833
2012-02-02,8834
2012-02-02,8835
2012-02-02,8836
2012-02-02,8837
2012-02-02,8838
2012-02-02,8839
2012-02-02,8840
2012-02-03,8841
2012-02-03,8842
2012-02-03,8843
2012-02-03,8844
2012-02-03,8845
2012-02-03,8846
2012-02-03,8847
2012-02-03,8848
2012-02-03,8849
2012-02-03,8850
2012-02-03,8851
2012-02-03,8852
2012-02-04,8853
2012-02-04,8854
2012-02-04,8855
2012-02-04,8856
2012-02-04,8857
2012-02-04,8858
2012-02-04,8859
2012-02-04,8860
2012-02-04,8861
2012-02-04,8862
2012-02-04,8863
2012-02-04,8864
2012-02-04,8865
2012-02-04,8866
2012-02-05,8867
2012-02-05,8868
2012-02-05,8869
2012-02-05,8870
2012-02-05,8871
2012-02-05,8872
2012-02-06,8873
2012-02-06,8874
2012-02-06,8875
2012-02-06,8876
2012-02-06,8877
2012-02-06,8878
2012-02-06,8879
2012-02-06,8880
2012-02-07,8881
2012-02-07,8882
2012-02-07,8883
2012-02-07,8884
2012-02-07,8885
2012-02-07,8886
2012-02-07,8887
2012-02-07,8888
2012-02-07,8889
2012-02-07,8890
2012-02-07,8891
2012-02-07,8892
2012-02-07,8893
2012-02-07,8894
2012-02-07,8895
2012-02-08,8896
2012-02-08,8897
2012-02-08,8898
2012-02-08,8899
2012-02-08,8900
2012-02-08,8901
2012-02-08,8902
2012-02-08,8903
2012-02-08,8904
2012-02-08,8905
2012-02-08,8906
2012-02-09,8907
2012-02-09,8908
2012-02-09,8909
2012-02-09,8910
2012-02-09,8911
2012-02-09,8912
2012-02-09,8913
2012-02-09,8914
2012-02-09,8915
2012-02-09,8916
2012-02-09,8917
2012-02-09,8918
2012-02-10,8919
2012-02-10,8920
2012-02-10,8921
2012-02-10,8922
2012-02-10,8923
2012-02-10,8924
2012-02-10,8925
2012-02-10,8926
2012-02-10,8927
2012-02-10,8928
2012-02-10,8929
2012-02-10,8930
2012-02-10,8931
2012-02-11,8932
2012-02-11,8933
2012-02-11,8934
2012-02-11,8935
2012-02-11,8936
2012-02-11,8937
2012-02-11,8938
2012-02-11,8939
2012-02-11,8940
2012-02-11,8941
2012-02-11,8942
2012-02-11,8943
2012-02-12,8944
2012-02-12,8945
2012-02-12,8946
2012-02-12,8947
2012-02-12,8948
2012-02-12,8949
2012-02-12,8950
2012-02-12,8951
2012-02-12,8952
2012-02-12,8953
2012-02-12,8954
2012-02-12,8955
2012-02-12,8956
2012-02-12,8957
2012-02-13,8958
2012-02-13,8959
2012-02-13,8960
2012-02-13,8961
2012-02-13,8962
2012-02-13,8963
2012-02-13,8964
2012-02-13,8965
2012-02-13,8966
2012-02-13,8967
2012-02-13,8968
2012-02-14,8969
2012-02-14,8970
2012-02-14,8971
2012-02-14,8972
2012-02-14,8973
2012-02-14,8974
2012-02-14,8975
2012-02-15,8976
2012-02-15,8977
2012-02-15,8978
2012-02-15,8979
2012-02-15,8980
2012-02-15,8981
2012-02-15,8982
2012-02-15,8983
2012-02-15,8984
2012-02-15,8985
2012-02-15,8986
2012-02-16,8987
2012-02-16,8988
2012-02-16,8989
2012-02-16,8990
2012-02-16,8991
2012-02-16,8992
2012-02-16,8993
2012-02-16,8994
2012-02-16,8995
2012-02-16,8996
2012-02-16,8997
2012-02-16,8998
2012-02-17,8999
2012-02-17,9000
2012-02-17,9001
2012-02-17,9002
2012-02-17,9003
2012-02-17,9004
2012-02-17,9005
2012-02-17,9006
2012-02-18,9007
2012-02-18,9008
2012-02-18,9009
2012-02-18,9010
2012-02-18,9011
2012-02-18,9012
2012-02-19,9013
2012-02-19,9014
2012-02-19,9015
2012-02-19,9016
2012-02-19,9017
2012-02-19,9018
2012-02-19,9019
2012-02-19,9020
2012-02-19,9021
2012-02-19,9022
2012-02-19,9023
2012-02-19,9024
2012-02-19,9025
2012-02-19,9026
2012-02-20,9027
2012-02-20,9028
2012-02-20,9029
2012-02-20,9030
2012-02-20,9031
2012-02-20,9032
2012-02-21,9033
2012-02-21,9034
2012-02-21,9035
2012-02-21,9036
2012-02-21,9037
2012-02-21,9038
2012-02-21,9039
2012-02-21,9040
2012-02-21,9041
2012-02-21,9042
2012-02-21,9043
2012-02-21,9044
2012-02-21,9045
2012-02-21,9046
2012-02-22,9047
2012-02-22,9048
2012-02-22,9049
2012-02-22,9050
2012-02-22,9051
2012-02-22,9052
2012-02-23,9053
2012-02-23,9054
2012-02-23,9055
2012-02-23,9056
2012-02-23,9057
2012-02-23,9058
2012-02-23,9059
2012-02-23,9060
2012-02-23,9061
2012-02-23,9062
2012-02-23,9063
2012-02-23,9064
2012-02-23,9065
2012-02-24,9066
2012-02-24,9067
2012-02-24,9068
2012-02-24,9069
2012-02-24,9070
2012-02-24,9071
2012-02-24,9072
2012-02-24,9073
2012-02-24,9074
2012-02-24,9075
2012-02-24,9076
2012-02-24,9077
2012-02-24,9078
2012-02-24,9079
2012-02-24,9080
2012-02-24,9081
2012-02-24,9082
2012-02-24,9083
2012-02-25,9084
2012-02-25,9085
2012-02-25,9086
2012-02-25,9087
2012-02-25,9088
2012-02-25,9089
2012-02-26,9090
2012-02-26,9091
2012-02-26,9092
2012-02-26,9093
2012-02-26,9094
2012-02-26,9095
2012-02-26,9096
2012-02-26,9097
2012-02-26,9098
2012-02-26,9099
2012-02-26,9100
2012-02-27,9101
2012-02-27,9102
2012-02-27,9103
2012-02-27,9104
2012-02-27,9105
2012-02-27,9106
2012-02-27,9107
2012-02-27,9108
2012-02-27,9109
2012-02-27,9110
2012-02-27,9111
2012-02-28,9112
2012-02-28,9113
2012-02-28,9114
2012-02-28,9115
2012-02-28,9116
2012-02-28,9117
2012-02-28,9118
2012-02-28,9119
2012-02-28,9120
2012-02-28,9121
2012-02-28,9122
2012-02-29,9123
2012-02-29,9124
2012-02-29,9125
2012-02-29,9126
2012-02-29,9127
2012-02-29,9128
2012-02-29,9129
2012-02-29,9130
2012-02-29,9131
2012-02-29,9132
2012-02-29,9133
2012-02-29,9134
2012-02-29,9135
2012-02-29,9136
2012-02-29,9137
2012-03-01,9138
2012-03-01,9139
2012-03-01,9140
2012-03-01,9141
2012-03-01,9142
2012-03-01,9143
2012-03-01,9144
2012-03-01,9145
2012-03-01,9146
2012-03-01,9147
2012-03-02,9148
2012-03-02,9149
2012-03-02,9150
2012-03-02,9151
2012-03-02,9152
2012-03-02,9153
2012-03-02,9154
2012-03-03,9155
2012-03-03,9156
2012-03-03,9157
2012-03-03,9158
2012-03-03,9159
2012-03-03,9160
2012-03-03,9161
2012-03-03,9162
2012-03-04,9163
2012-03-04,9164
2012-03-04,9165
2012-03-04,9166
2012-03-04,9167
2012-03-04,9168
2012-03-04,9169
2012-03-04,9170
2012-03-04,9171
2012-03-04,9172
2012-03-04,9173
2012-03-04,9174
2012-03-04,9175
2012-03-05,9176
2012-03-05,9177
2012-03-05,9178
2012-03-05,9179
2012-03-05,9180
2012-03-05,9181
2012-03-05,9182
2012-03-05,9183
2012-03-05,9184
2012-03-05,9185
2012-03-05,9186
2012-03-05,9187
2012-03-06,9188
2012-03-06,9189
2012-03-06,9190
2012-03-06,9191
2012-03-06,9192
2012-03-06,9193
2012-03-06,9194
2012-03-06,9195
2012-03-06,9196
2012-03-06,9197
2012-03-06,9198
2012-03-06,9199
2012-03-06,9200
2012-03-07,9201
2012-03-07,9202
2012-03-07,9203
2012-03-07,9204
2012-03-07,9205
2012-03-07,9206
2012-03-08,9207
2012-03-08,9208
2012-03-08,9209
2012-03-08,9210
2012-03-08,9211
2012-03-08,9212
2012-03-08,9213
2012-03-08,9214
2012-03-08,9215
2012-03-08,9216
2012-03-08,9217
2012-03-09,9218
2012-03-09,9219
2012-03-09,9220
2012-03-09,9221
2012-03-09,9222
2012-03-09,9223
2012-03-09,9224
2012-03-09,9225
2012-03-09,9226
2012-03-09,9227
2012-03-09,9228
2012-03-09,9229
2012-03-09,9230
2012-03-09,9231
2012-03-09,9232
2012-03-09,9233
2012-03-10,9234
2012-03-10,9235
2012-03-10,9236
2012-03-10,9237
2012-03-10,9238
2012-03-10,9239
2012-03-10,9240
2012-03-10,9241
2012-03-10,9242
2012-03-11,9243
2012-03-11,9244
2012-03-11,9245
2012-03-11,9246
2012-03-11,9247
2012-03-11,9248
2012-03-11,9249
2012-03-12,9250
2012-03-12,9251
2012-03-12,9252
2012-03-12,9253
2012-03-12,9254
2012-03-12,9255
2012-03-12,9256
2012-03-12,9257
2012-03-12,9258
2012-03-12,9259
2012-03-12,9260
2012-03-12,9261
2012-03-13,9262
2012-03-13,9263
2012-03-13,9264
2012-03-13,9265
2012-03-13,9266
2012-03-13,9267
2012-03-13,9268
2012-03-13,9269
2012-03-13,9270
2012-03-13,9271
2012-03-13,9272
2012-03-13,9273
2012-03-14,9274
2012-03-14,9275
2012-03-14,9276
2012-03-14,9277
2012-03-14,9278
2012-03-14,9279
2012-03-14,9280
2012-03-15,9281
2012-03-15,9282
2012-03-15,9283
2012-03-15,9284
2012-03-15,9285
2012-03-15,9286
2012-03-16,9287
2012-03-16,9288
2012-03-16,9289
2012-03-16,9290
2012-03-16,9291
2012-03-16,9292
2012-03-16,9293
2012-03-16,9294
2012-03-16,9295
2012-03-17,9296
2012-03-17,9297
2012-03-17,9298
2012-03-17,9299
2012-03-17,9300
2012-03-17,9301
2012-03-17,9302
2012-03-17,9303
2012-03-17,9304
2012-03-17,9305
2012-03-17,9306
2012-03-17,9307
2012-03-17,9308
2012-03-17,9309
2012-03-17,9310
2012-03-18,9311
2012-03-18,9312
2012-03-18,9313
2012-03-18,9314
2012-03-18,9315
2012-03-18,9316
2012-03-18,9317
2012-03-18,9318
2012-03-18,9319
2012-03-18,9320
2012-03-18,9321
2012-03-18,9322
2012-03-18,9323
2012-03-19,9324
2012-03-19,9325
2012-03-19,9326
2012-03-19,9327
2012-03-19,9328
2012-03-19,9329
2012-03-19,9330
2012-03-19,9331
2012-03-19,9332
2012-03-20,9333
2012-03-20,9334
2012-03-20,9335
2012-03-20,9336
2012-03-20,9337
2012-03-20,9338
2012-03-20,9339
2012-03-21,9340
2012-03-21,9341
2012-03-21,9342
2012-03-21,9343
2012-03-21,9344
2012-03-21,9345
2012-03-21,9346
2012-03-21,9347
2012-03-21,9348
2012-03-22,9349
2012-03-22,9350
2012-03-22,9351
2012-03-22,9352
2012-03-22,9353
2012-03-22,9354
2012-03-22,9355
2012-03-22,9356
2012-03-22,9357
2012-03-22,9358
2012-03-22,9359
2012-03-22,9360
2012-03-22,9361
2012-03-23,9362
2012-03-23,9363
2012-03-23,9364
2012-03-23,9365
2012-03-23,9366
2012-03-23,9367
2012-03-23,9368
2012-03-23,9369
2012-03-23,9370
2012-03-23,9371
2012-03-23,9372
2012-03-24,9373
2012-03-24,9374
2012-03-24,9375
2012-03-24,9376
2012-03-24,9377
2012-03-24,9378
2012-03-25,9379
2012-03-25,9380
2012-03-25,9381
2012-03-25,9382
2012-03-25,9383
2012-03-25,9384
2012-03-25,9385
2012-03-25,9386
2012-03-26,9387
2012-03-26,9388
2012-03-26,9389
2012-03-26,9390
2012-03-26,9391
2012-03-26,9392
2012-03-26,9393
2012-03-27,9394
2012-03-27,9395
2012-03-27,9396
2012-03-27,9397
2012-03-27,9398
2012-03-27,9399
2012-03-27,9400
2012-03-27,9401
2012-03-27,9402
2012-03-27,9403
2012-03-28,9404
2012-03-28,9405
2012-03-28,9406
2012-03-28,9407
2012-03-28,9408
2012-03-28,9409
2012-03-28,9410
2012-03-28,9411
2012-03-28,9412
2012-03-28,9413
2012-03-29,9414
2012-03-29,9415
2012-03-29,9416
2012-03-29,9417
2012-03-29,9418
2012-03-29,9419
2012-03-29,9420
2012-03-29,9421
2012-03-29,9422
2012-03-29,9423
2012-03-29,9424
2012-03-29,9425
2012-03-29,9426
2012-03-29,9427
2012-03-30,9428
2012-03-30,9429
2012-03-30,9430
2012-03-30,9431
2012-03-30,9432
2012-03-30,9433
2012-03-30,9434
2012-03-30,9435
2012-03-30,9436
2012-03-30,9437
2012-03-30,9438
2012-03-31,9439
2012-03-31,9440
2012-03-31,9441
2012-03-31,9442
2012-04-01,9443
2012-04-01,9444
2012-04-01,9445
2012-04-01,9446
2012-04-01,9447
2012-04-01,9448
2012-04-01,9449
2012-04-01,9450
2012-04-01,9451
2012-04-02,9452
2012-04-02,9453
2012-04-02,9454
2012-04-02,9455
2012-04-02,9456
2012-04-02,9457
2012-04-02,9458
2012-04-02,9459
2012-04-02,9460
2012-04-02,9461
2012-04-02,9462
2012-04-02,9463
2012-04-02,9464
2012-04-02,9465
2012-04-02,9466
2012-04-03,9467
2012-04-03,9468
2012-04-03,9469
2012-04-03,9470
2012-04-03,9471
2012-04-03,9472
2012-04-03,9473
2012-04-03,9474
2012-04-03,9475
2012-04-03,9476
2012-04-03,9477
2012-04-03,9478
2012-04-03,9479
2012-04-03,9480
2012-04-03,9481
2012-04-04,9482
2012-04-04,9483
2012-04-04,9484
2012-04-04,9485
2012-04-04,9486
2012-04-04,9487
2012-04-04,9488
2012-04-04,9489
2012-04-04,9490
2012-04-04,9491
2012-04-04,9492
2012-04-04,9493
2012-04-04,9494
2012-04-05,9495
2012-04-05,9496
2012-04-05,9497
2012-04-05,9498
2012-04-05,9499
2012-04-05,9500
2012-04-05,9501
2012-04-05,9502
2012-04-05,9503
2012-04-05,9504
2012-04-06,9505
2012-04-06,9506
2012-04-06,9507
2012-04-06,9508
2012-04-06,9509
2012-04-06,9510
2012-04-06,9511
2012-04-06,9512
2012-04-06,9513
2012-04-06,9514
2012-04-06,9515
2012-04-06,9516
2012-04-06,9517
2012-04-07,9518
2012-04-07,9519
2012-04-07,9520
2012-04-07,9521
2012-04-07,9522
2012-04-07,9523
2012-04-07,9524
2012-04-07,9525
2012-04-08,9526
2012-04-08,9527
2012-04-08,9528
2012-04-08,9529
2012-04-08,9530
2012-04-08,9531
2012-04-08,9532
2012-04-08,9533
2012-04-08,9534
2012-04-08,9535
2012-04-08,9536
2012-04-08,9537
2012-04-08,9538
2012-04-08,9539
2012-04-08,9540
2012-04-08,9541
2012-04-08,9542
2012-04-08,9543
2012-04-09,9544
2012-04-09,9545
2012-04-09,9546
2012-04-09,9547
2012-04-09,9548
2012-04-09,9549
2012-04-09,9550
2012-04-09,9551
2012-04-09,9552
2012-04-09,9553
2012-04-09,9554
2012-04-09,9555
2012-04-10,9556
2012-04-10,9557
2012-04-10,9558
2012-04-10,9559
2012-04-10,9560
2012-04-10,9561
2012-04-10,9562
2012-04-10,9563
2012-04-10,9564
2012-04-11,9565
2012-04-11,9566
2012-04-11,9567
2012-04-11,9568
2012-04-11,9569
2012-04-11,9570
2012-04-11,9571
2012-04-11,9572
2012-04-12,9573
2012-04-12,9574
2012-04-12,9575
2012-04-12,9576
2012-04-12,9577
2012-04-12,9578
2012-04-12,9579
2012-04-12,9580
2012-04-12,9581
2012-04-12,9582
2012-04-12,9583
2012-04-12,9584
2012-04-13,9585
2012-04-13,9586
2012-04-13,9587
2012-04-13,9588
2012-04-13,9589
2012-04-13,9590
2012-04-13,9591
2012-04-13,9592
2012-04-13,9593
2012-04-14,9594
2012-04-14,9595
2012-04-14,9596
2012-04-14,9597
2012-04-14,9598
2012-04-14,9599
2012-04-14,9600
2012-04-14,9601
2012-04-14,9602
2012-04-14,9603
2012-04-14,9604
2012-04-15,9605
2012-04-15,9606
2012-04-15,9607
2012-04-15,9608
2012-04-15,9609
2012-04-15,9610
2012-04-15,9611
2012-04-15,9612
2012-04-16,9613
2012-04-16,9614
2012-04-16,9615
2012-04-16,9616
2012-04-16,9617
2012-04-16,9618
2012-04-16,9619
2012-04-16,9620
2012-04-16,9621
2012-04-16,9622
2012-04-16,9623
2012-04-16,9624
2012-04-16,9625
2012-04-16,9626
2012-04-16,9627
2012-04-17,9628
2012-04-17,9629
2012-04-17,9630
2012-04-17,9631
2012-04-17,9632
2012-04-17,9633
2012-04-17,9634
2012-04-17,9635
2012-04-17,9636
2012-04-17,9637
2012-04-17,9638
2012-04-17,9639
2012-04-17,9640
2012-04-17,9641
2012-04-17,9642
2012-04-17,9643
2012-04-18,9644
2012-04-18,9645
2012-04-18,9646
2012-04-18,9647
2012-04-18,9648
2012-04-18,9649
2012-04-18,9650
2012-04-18,9651
2012-04-18,9652
2012-04-18,9653
2012-04-18,9654
2012-04-18,9655
2012-04-18,9656
2012-04-19,9657
2012-04-19,9658
2012-04-19,9659
2012-04-19,9660
2012-04-19,9661
2012-04-19,9662
2012-04-19,9663
2012-04-19,9664
2012-04-19,9665
2012-04-19,9666
2012-04-19,9667
2012-04-20,9668
2012-04-20,9669
2012-04-20,9670
2012-04-20,9671
2012-04-20,9672
2012-04-20,9673
2012-04-20,9674
2012-04-20,9675
2012-04-21,9676
2012-04-21,9677
2012-04-21,9678
2012-04-21,9679
2012-04-21,9680
2012-04-21,9681
2012-04-21,9682
2012-04-21,9683
2012-04-21,9684
2012-04-21,9685
2012-04-21,9686
2012-04-21,9687
2012-04-22,9688
2012-04-22,9689
2012-04-22,9690
2012-04-22,9691
2012-04-22,9692
2012-04-22,9693
2012-04-22,9694
2012-04-22,9695
2012-04-22,9696
2012-04-23,9697
2012-04-23,9698
2012-04-23,9699
2012-04-23,9700
2012-04-23,9701
2012-04-23,9702
2012-04-23,9703
2012-04-23,9704
2012-04-23,9705
2012-04-24,9706
2012-04-24,9707
2012-04-24,9708
2012-04-24,9709
2012-04-24,9710
2012-04-24,9711
2012-04-24,9712
2012-04-24,9713
2012-04-24,9714
2012-04-24,9715
2012-04-24,9716
2012-04-25,9717
2012-04-25,9718
2012-04-25,9719
2012-04-25,9720
2012-04-25,9721
2012-04-25,9722
2012-04-25,9723
2012-04-25,9724
2012-04-25,9725
2012-04-25,9726
2012-04-26,9727
2012-04-26,9728
2012-04-26,9729
2012-04-26,9730
2012-04-26,9731
2012-04-26,9732
2012-04-26,9733
2012-04-27,9734
2012-04-27,9735
2012-04-27,9736
2012-04-27,9737
2012-04-27,9738
2012-04-27,9739
2012-04-27,9740
2012-04-27,9741
2012-04-27,9742
2012-04-27,9743
2012-04-27,9744
2012-04-27,9745
2012-04-28,9746
2012-04-28,9747
2012-04-28,9748
2012-04-28,9749
2012-04-28,9750
2012-04-28,9751
2012-04-28,9752
2012-04-28,9753
2012-04-28,9754
2012-04-28,9755
2012-04-28,9756
2012-04-29,9757
2012-04-29,9758
2012-04-29,9759
2012-04-29,9760
2012-04-29,9761
2012-04-29,9762
2012-04-29,9763
2012-04-29,9764
2012-04-29,9765
2012-04-29,9766
2012-04-30,9767
2012-04-30,9768
2012-04-30,9769
2012-04-30,9770
2012-04-30,9771
2012-05-01,9772
2012-05-01,9773
2012-05-01,9774
2012-05-01,9775
2012-05-01,9776
2012-05-01,9777
2012-05-01,9778
2012-05-01,9779
2012-05-01,9780
2012-05-01,9781
2012-05-01,9782
2012-05-01,9783
2012-05-01,9784
2012-05-02,9785
2012-05-02,9786
2012-05-02,9787
2012-05-02,9788
2012-05-02,9789
2012-05-02,9790
2012-05-02,9791
2012-05-02,9792
2012-05-02,9793
2012-05-03,9794
2012-05-03,9795
2012-05-03,9796
2012-05-03,9797
2012-05-03,9798
2012-05-03,9799
2012-05-03,9800
2012-05-03,9801
2012-05-03,9802
2012-05-04,9803
2012-05-04,9804
2012-05-04,9805
2012-05-04,9806
2012-05-04,9807
2012-05-04,9808
2012-05-04,9809
2012-05-04,9810
2012-05-04,9811
2012-05-04,9812
2012-05-04,9813
2012-05-04,9814
2012-05-05,9815
2012-05-05,9816
2012-05-05,9817
2012-05-05,9818
2012-05-05,9819
2012-05-05,9820
2012-05-05,9821
2012-05-05,9822
2012-05-05,9823
2012-05-06,9824
2012-05-06,9825
2012-05-06,9826
2012-05-06,9827
2012-05-06,9828
2012-05-06,9829
2012-05-06,9830
2012-05-06,9831
2012-05-06,9832
2012-05-07,9833
2012-05-07,9834
2012-05-07,9835
2012-05-07,9836
2012-05-07,9837
2012-05-07,9838
2012-05-07,9839
2012-05-07,9840
2012-05-07,9841
2012-05-07,9842
2012-05-07,9843
2012-05-07,9844
2012-05-07,9845
2012-05-07,9846
2012-05-07,9847
2012-05-07,9848
2012-05-08,9849
2012-05-08,9850
2012-05-08,9851
2012-05-08,9852
2012-05-08,9853
2012-05-08,9854
2012-05-08,9855
2012-05-08,9856
2012-05-09,9857
2012-05-09,9858
2012-05-09,9859
